id,name,full_name,team,position,cost,total_points,minutes,goals,assists,clean_sheets,yellow_cards,red_cards,chance_of_playing_next_round,news,status,form,selected_by_percent,transfers_in,transfers_out,games_played,bonus_points,influence,creativity,threat,ict_index
735,Traoré,Bertrand Traoré,Sunderland,3,5.5,24,483,1,1,2,1,0,,,a,3.2,0.1,11374,5158,7,1,102.0,83.6,135.0,32.1
565,Vicario,Guglielmo Vicario,Spurs,1,5.0,51,1260,0,0,4,0,0,,,a,1.2,8.5,1225272,924632,14,5,354.8,0.1,0.0,35.5
566,Austin,Brandon Austin,Spurs,1,3.9,0,0,0,0,0,0,0,,,a,0.0,0.3,16733,16816,0,0,0.0,0.0,0.0,0.0
567,Kinsky,Antonín Kinský,Spurs,1,3.9,0,0,0,0,0,0,0,,,a,0.0,1.9,108743,126242,0,0,0.0,0.0,0.0,0.0
568,Pedro Porro,Pedro Porro Sauceda,Spurs,2,5.4,48,1055,0,2,4,2,0,,,a,1.0,15.3,1238966,2036363,12,2,233.6,266.1,36.0,53.7
569,Romero,Cristian Romero,Spurs,2,5.0,52,927,2,1,3,6,0,100.0,,a,4.8,3.6,700109,808030,10,6,306.2,40.8,109.0,45.5
570,Danso,Kevin Danso,Spurs,2,4.3,18,482,0,0,1,3,0,,,a,1.5,0.1,13187,23517,6,1,139.8,6.7,4.0,15.1
571,Davies,Ben Davies,Spurs,2,4.3,0,0,0,0,0,0,0,100.0,,a,0.0,0.1,2523,9340,0,0,0.0,0.0,0.0,0.0
572,Dragusin,Radu Drăgușin,Spurs,2,4.5,0,0,0,0,0,0,0,50.0,Lack of match fitness - 50% chance of playing,d,0.0,0.0,461,648,0,0,0.0,0.0,0.0,0.0
573,Spence,Djed Spence,Spurs,2,4.4,31,835,0,0,4,2,0,,,a,0.2,1.3,255694,266880,10,0,99.0,56.9,34.0,18.8
574,Udogie,Destiny Udogie,Spurs,2,4.4,13,605,0,1,0,1,0,100.0,,a,1.2,0.4,44904,93789,6,0,119.0,98.3,57.0,27.4
575,Van de Ven,Micky van de Ven,Spurs,2,4.8,58,1159,3,0,4,3,0,,,a,0.2,31.6,2558209,1891574,13,5,278.2,35.3,123.0,43.7
576,Phillips,Ashley Phillips,Spurs,2,4.0,0,0,0,0,0,0,0,0.0,Has joined Stoke City on loan for the rest of the season.,u,0.0,0.0,0,1847,0,0,0.0,0.0,0.0,0.0
577,Takai,Takai Kōta,Spurs,2,4.0,0,0,0,0,0,0,0,50.0,Lack of match fitness - 50% chance of playing,d,0.0,0.1,690,7881,0,0,0.0,0.0,0.0,0.0
578,Vuskovic,Luka Vušković,Spurs,2,3.9,0,0,0,0,0,0,0,0.0,has joined Hamburger SV on loan for the rest of the season.,u,0.0,0.4,7334,85083,0,0,0.0,0.0,0.0,0.0
579,Son,Son Heung-min,Spurs,3,8.5,0,0,0,0,0,0,0,0.0,Has joined Los Angeles FC permanently.,u,0.0,0.1,0,25026,0,0,0.0,0.0,0.0,0.0
580,Johnson,Brennan Johnson,Spurs,3,6.6,31,555,2,0,3,2,0,,,a,1.0,2.7,1085661,1224999,6,2,133.0,84.7,68.0,28.6
581,Maddison,James Maddison,Spurs,3,6.8,0,0,0,0,0,0,0,0.0,Anterior cruciate ligament - Unknown return date,i,0.0,0.1,1115,22635,0,0,0.0,0.0,0.0,0.0
582,Kudus,Mohammed Kudus,Spurs,3,6.5,62,1128,2,6,4,3,0,100.0,,a,4.2,16.4,2969926,4052626,13,7,285.8,335.9,227.0,84.8
583,Kulusevski,Dejan Kulusevski,Spurs,3,6.4,0,0,0,0,0,0,0,0.0,Knee injury - Unknown return date,i,0.0,0.0,620,1686,0,0,0.0,0.0,0.0,0.0
584,Tel,Mathys Tel,Spurs,3,6.3,28,264,2,1,1,0,0,,,a,2.8,0.1,16122,23117,3,2,75.4,11.1,61.0,14.8
585,Bentancur,Rodrigo Bentancur,Spurs,3,5.3,40,840,1,1,2,3,0,,,a,1.5,0.3,48566,41963,10,3,157.6,110.9,61.0,33.1
586,Bergvall,Lucas Bergvall,Spurs,3,5.4,31,561,1,2,2,1,0,100.0,,a,1.8,0.2,98187,97419,7,0,119.6,59.9,115.0,29.6
587,Bissouma,Yves Bissouma,Spurs,3,5.2,0,0,0,0,0,0,0,0.0,Ankle injury - Unknown return date,i,0.0,0.0,1134,13412,0,0,0.0,0.0,0.0,0.0
588,Odobert,Wilson Odobert,Spurs,3,5.3,23,474,0,1,0,0,0,100.0,,a,2.8,0.0,3661,5232,4,3,68.0,110.7,97.0,27.5
589,Solomon,Manor Solomon,Spurs,3,5.4,0,0,0,0,0,0,0,0.0,has joined Villarreal CF on loan for the rest of the season.,u,0.0,0.0,115,1445,0,0,0.0,0.0,0.0,0.0
590,Bryan,Bryan Gil Salvatierra,Spurs,3,4.9,0,0,0,0,0,0,0,0.0,has joined Girona permanently.,u,0.0,0.0,675,4273,0,0,0.0,0.0,0.0,0.0
591,Gray,Archie Gray,Spurs,3,4.8,6,133,0,0,1,0,0,100.0,,a,0.5,0.1,5491,14916,2,0,9.0,16.0,5.0,3.0
592,Moore,Mikey Moore,Spurs,3,5.0,0,0,0,0,0,0,0,0.0,Has joined Rangers on loan for the rest of the season.,u,0.0,0.0,0,663,0,0,0.0,0.0,0.0,0.0
593,P.M.Sarr,Pape Matar Sarr,Spurs,3,4.7,41,693,2,2,3,0,0,100.0,,a,1.5,1.4,311839,466337,7,0,151.4,84.2,77.0,31.3
594,Min-hyeok,Yang Min-hyeok,Spurs,3,4.5,0,0,0,0,0,0,0,0.0,Has joined Portsmouth on loan for the rest of the season.,u,0.0,0.0,0,2685,0,0,0.0,0.0,0.0,0.0
595,Olusesi,Callum Olusesi,Spurs,3,4.3,0,0,0,0,0,0,0,,,a,0.0,0.2,14927,21406,0,0,0.0,0.0,0.0,0.0
596,Solanke,Dominic Solanke-Mitchell,Spurs,4,7.2,2,31,0,0,0,0,0,0.0,Ankle injury - Unknown return date,i,0.0,0.9,29074,443263,0,0,6.0,0.3,25.0,3.1
597,Richarlison,Richarlison de Andrade,Spurs,4,6.4,51,793,5,2,2,3,0,,,a,3.2,7.5,2562932,2390817,8,7,237.2,79.6,278.0,59.5
598,Lankshear,Will Lankshear,Spurs,4,4.5,0,0,0,0,0,0,0,0.0,Has joined Oxford United on loan for the rest of the season.,u,0.0,0.0,0,4891,0,0,0.0,0.0,0.0,0.0
599,Scarlett,Dane Scarlett,Spurs,4,4.3,0,0,0,0,0,0,0,,,a,0.0,0.6,48330,84631,0,0,0.0,0.0,0.0,0.0
673,J.Palhinha,João Maria Lobo Alves Palhares Costa Palhinha Gonçalves,Spurs,3,5.5,60,1010,2,2,3,3,0,,,a,3.0,1.8,327283,190126,12,9,287.8,64.0,93.0,44.6
717,Xavi,Xavi Simons,Spurs,3,6.6,23,618,0,1,2,2,0,,,a,1.2,1.1,667373,590626,6,0,78.8,116.1,67.0,26.2
726,Kolo Muani,Randal Kolo Muani,Spurs,4,6.9,10,379,0,0,1,1,0,100.0,,a,1.2,0.4,79668,55451,5,0,22.4,41.1,43.0,9.9
745,Byfield,Jun'ai Byfield,Spurs,2,4.0,0,0,0,0,0,0,0,,,a,0.0,0.0,725,514,0,0,0.0,0.0,0.0,0.0
750,Rowswell,James Rowswell,Spurs,2,4.0,0,0,0,0,0,0,0,,,a,0.0,0.0,290,158,0,0,0.0,0.0,0.0,0.0
751,Akhamrich,Yusuf Akhamrich,Spurs,3,4.5,0,0,0,0,0,0,0,,,a,0.0,0.0,223,91,0,0,0.0,0.0,0.0,0.0
149,Igor,Igor Julio dos Santos de Paulo,West Ham,2,4.5,6,103,0,0,0,0,0,0.0,Ineligible to face his parent club on 7/12. - Expected back 14 Dec,n,1.0,0.1,5115,6005,1,0,25.8,10.6,0.0,3.6
600,Areola,Alphonse Areola,West Ham,1,4.3,26,810,0,1,0,0,0,,,a,3.2,2.1,70942,334013,9,2,302.0,10.0,0.0,31.2
601,Foderingham,Wes Foderingham,West Ham,1,4.0,0,0,0,0,0,0,0,0.0,has joined Aris Limassol permanently.,u,0.0,0.3,3874,36098,0,0,0.0,0.0,0.0,0.0
602,Hegyi,Krisztián Hegyi,West Ham,1,3.9,0,0,0,0,0,0,0,,,a,0.0,0.2,6306,11224,0,0,0.0,0.0,0.0,0.0
603,Diouf,El Hadji Malick Diouf,West Ham,2,4.2,35,1125,0,4,1,1,0,,,a,1.2,2.6,203383,689439,12,1,232.4,150.5,45.0,42.8
604,Emerson,Emerson Palmieri dos Santos,West Ham,2,4.4,0,0,0,0,0,0,0,0.0,has joined Marseille permanently.,u,0.0,0.1,1719,20008,0,0,0.0,0.0,0.0,0.0
605,Kilman,Maximilian Kilman,West Ham,2,4.2,23,1080,0,0,1,3,0,,,a,1.0,0.2,16259,33369,12,0,265.8,42.6,47.0,35.6
606,Mavropanos,Konstantinos Mavropanos,West Ham,2,4.4,20,585,0,0,1,1,0,100.0,,a,0.8,0.0,5788,8878,6,0,149.2,3.1,57.0,20.9
607,N.Aguerd,Nayef Aguerd,West Ham,2,4.4,3,180,0,0,0,0,0,0.0,has joined Marseille permanently.,u,0.0,0.0,1288,11937,2,0,39.0,3.9,8.0,5.1
608,Scarles,Ollie Scarles,West Ham,2,4.3,1,69,0,0,0,0,0,0.0,Shoulder injury - Expected back 27 Dec,i,0.0,0.0,877,3295,2,0,8.0,1.2,0.0,0.9
609,Todibo,Jean-Clair Todibo,West Ham,2,4.3,13,666,0,1,0,2,0,,,a,1.8,0.1,5566,12317,8,0,155.8,28.2,6.0,19.0
610,Wan-Bissaka,Aaron Wan-Bissaka,West Ham,2,4.2,17,741,0,1,0,1,0,100.0,,a,1.5,5.3,99064,2055778,8,0,125.4,99.3,16.0,24.2
611,Casey,Kaelan Casey,West Ham,2,4.0,0,0,0,0,0,0,0,0.0,Has joined Swansea City on loan for the rest of the season.,u,0.0,0.1,0,11660,0,0,0.0,0.0,0.0,0.0
612,L.Paquetá,Lucas Tolentino Coelho de Lima,West Ham,3,5.9,44,1042,3,1,1,5,1,100.0,,a,0.8,1.6,659184,672829,12,5,263.0,255.8,136.0,65.4
613,Souček,Tomáš Souček,West Ham,3,5.7,28,462,2,1,1,0,1,100.0,,a,3.5,0.3,21039,89312,5,3,147.2,20.8,178.0,34.7
614,Ward-Prowse,James Ward-Prowse,West Ham,3,5.6,11,414,0,0,1,0,0,,,a,0.0,0.2,11895,40177,5,0,56.6,176.3,6.0,23.9
615,Summerville,Crysencio Summerville,West Ham,3,5.5,23,639,0,3,0,3,0,50.0,Knock - 50% chance of playing,d,1.2,0.1,26388,21427,8,0,77.8,84.5,100.0,26.3
616,Álvarez,Edson Álvarez Velázquez,West Ham,3,4.9,0,0,0,0,0,0,0,0.0,Has joined Fenerbahçe on loan for the rest of the season.,u,0.0,0.1,1147,15720,0,0,0.0,0.0,0.0,0.0
617,Cornet,Maxwel Cornet,West Ham,3,4.9,0,0,0,0,0,0,0,0.0,has joined Genoa on loan for the rest of the season.,u,0.0,0.0,246,3101,0,0,0.0,0.0,0.0,0.0
618,G.Rodriguez,Guido Rodríguez,West Ham,3,4.8,3,89,0,0,0,0,0,,,a,0.0,0.0,1658,4620,1,0,3.4,2.5,2.0,0.8
619,L.Guilherme,Luis Guilherme Lira dos Santos,West Ham,3,4.9,5,121,0,0,0,0,0,100.0,,a,0.5,0.0,623,2799,1,0,9.2,14.5,4.0,2.5
620,Earthy,George Earthy,West Ham,3,4.5,0,0,0,0,0,0,0,100.0,,a,0.0,0.0,2724,7675,0,0,0.0,0.0,0.0,0.0
621,Irving,Andy Irving,West Ham,3,4.4,8,149,0,0,0,0,0,,,a,0.0,0.3,34616,36370,2,0,29.6,38.3,2.0,7.0
622,Orford,Lewis Orford,West Ham,3,4.4,0,0,0,0,0,0,0,0.0,has joined Stevenage on loan for the rest of the season.,u,0.0,0.1,1052,10981,0,0,0.0,0.0,0.0,0.0
623,Potts,Freddie Potts,West Ham,3,4.4,14,459,0,0,0,0,0,100.0,,a,2.0,0.7,81548,88582,4,0,73.6,84.4,2.0,15.9
624,Bowen,Jarrod Bowen,West Ham,4,7.6,52,1170,3,1,1,0,0,,,a,2.0,5.7,872301,2019355,13,9,239.2,201.5,298.0,74.0
625,Füllkrug,Niclas Füllkrug,West Ham,4,5.6,12,407,0,0,1,0,0,100.0,,a,0.5,0.7,43402,379677,5,0,26.0,85.1,130.0,23.8
626,Marshall,Callum Marshall,West Ham,4,4.3,2,58,0,0,0,0,0,,,a,0.0,0.6,53259,80285,0,0,1.2,0.1,7.0,0.8
659,Walker-Peters,Kyle Walker-Peters,West Ham,2,4.3,21,510,1,0,1,1,0,,,a,1.8,0.3,15619,34262,5,0,113.0,49.4,67.0,23.0
671,Wilson,Callum Wilson,West Ham,4,5.8,36,493,4,0,1,0,0,,,a,5.2,0.8,105087,78249,5,6,154.6,28.1,204.0,38.3
679,Hermansen,Mads Hermansen,West Ham,1,4.3,9,360,0,0,1,0,0,,,a,0.0,0.2,13896,31411,4,0,84.8,0.0,0.0,8.5
708,M.Fernandes,Mateus Gonçalo Espanha Fernandes,West Ham,3,5.5,34,805,1,1,1,1,0,,,a,1.8,0.1,11533,7819,10,2,183.4,213.0,41.0,43.9
718,S.Magassa,Soungoutou Magassa,West Ham,3,5.0,7,256,0,0,0,2,0,,,a,0.5,0.0,684,721,3,0,42.4,19.0,0.0,6.1
738,Fabianski,Lukasz Fabianski,West Ham,1,4.5,0,0,0,0,0,0,0,25.0,Back injury - 25% chance of playing,d,0.0,0.0,3834,2998,0,0,0.0,0.0,0.0,0.0
747,Mayers,Ezra Mayers,West Ham,2,4.0,0,0,0,0,0,0,0,,,a,0.0,0.0,560,295,0,0,0.0,0.0,0.0,0.0
752,Golambeckis,Airidas Golambeckis,West Ham,2,4.0,0,0,0,0,0,0,0,,,a,0.0,0.0,312,195,0,0,0.0,0.0,0.0,0.0
627,Johnstone,Sam Johnstone,Wolves,1,4.5,21,900,0,0,0,0,0,,,a,2.0,0.2,13025,13879,10,0,265.0,0.1,0.0,26.5
628,José Sá,José Malheiro de Sá,Wolves,1,4.3,5,360,0,0,0,0,0,,,a,0.0,1.1,31668,130558,4,0,44.0,10.0,0.0,5.5
629,Bentley,Daniel Bentley,Wolves,1,4.0,0,0,0,0,0,0,0,0.0,Ankle injury - Expected back 08 Dec,i,0.0,0.6,11289,34451,0,0,0.0,0.0,0.0,0.0
631,Agbadou,Emmanuel Agbadou,Wolves,2,4.3,18,830,0,0,0,0,1,100.0,,a,1.8,0.2,23293,56167,9,0,225.4,60.4,50.0,33.6
632,Doherty,Matt Doherty,Wolves,2,4.4,2,291,0,0,0,3,0,100.0,,a,0.0,0.1,3618,17106,4,0,49.4,21.8,4.0,7.6
633,H.Bueno,Hugo Bueno López,Wolves,2,4.4,23,807,0,0,1,1,0,100.0,,a,0.8,0.1,10840,12199,8,2,192.0,258.2,67.0,51.9
634,Mosquera,Yerson Mosquera Valdelamar,Wolves,2,4.3,3,338,0,0,0,3,0,,,a,0.5,0.1,1970,4792,4,0,40.6,12.8,43.0,9.6
635,R.Gomes,Rodrigo Martins Gomes,Wolves,2,4.4,13,331,1,0,0,0,0,0.0,Groin Injury - Expected back 17 Jan,i,0.0,0.1,8404,12814,4,0,60.2,40.4,103.0,20.5
636,S.Bueno,Santiago Ignacio Bueno,Wolves,2,4.4,25,664,1,1,0,2,0,,,a,0.2,0.1,12083,10995,7,2,190.6,48.2,68.0,30.7
637,Toti,Toti Gomes,Wolves,2,4.3,15,795,0,0,0,1,1,100.0,,a,2.5,0.1,5263,13955,10,0,161.0,71.8,29.0,26.2
638,Hoever,Ki-Jana Hoever,Wolves,2,3.9,6,258,0,0,0,0,0,100.0,,a,0.2,0.9,27555,175181,4,0,60.2,60.5,13.0,13.5
639,Meupiyou,Bastien Meupiyou Menadjou,Wolves,2,4.0,0,0,0,0,0,0,0,0.0,On loan to FC Alverca,u,0.0,0.0,0,770,0,0,0.0,0.0,0.0,0.0
640,Pedro Lima,Pedro Cardoso de Lima,Wolves,2,4.0,0,0,0,0,0,0,0,0.0,has joined Porto on loan for the rest of the season.,u,0.0,0.4,7922,79147,0,0,0.0,0.0,0.0,0.0
641,Pond,Alfie Pond,Wolves,2,3.9,0,0,0,0,0,0,0,,,a,0.0,1.3,81198,101306,0,0,0.0,0.0,0.0,0.0
642,Hee Chan,Hwang Hee-chan,Wolves,3,5.7,18,413,1,0,0,0,0,100.0,,a,1.0,0.1,27008,36861,5,0,56.0,47.8,56.0,15.7
643,André,André Trindade da Costa Neto,Wolves,3,5.3,34,973,0,0,0,4,0,100.0,,a,2.5,0.1,6872,10240,11,1,149.4,102.0,7.0,25.8
644,Bellegarde,Jean-Ricner Bellegarde,Wolves,3,5.2,19,632,0,0,1,1,0,100.0,,a,2.0,0.0,2970,8575,8,0,69.2,88.4,75.0,23.1
645,Fer López,Fer López González,Wolves,3,5.2,7,116,0,1,0,1,0,75.0,Knock - 75% chance of playing,d,0.0,0.0,900,3817,1,0,27.0,52.0,32.0,11.0
646,Gomes,João Victor Gomes da Silva,Wolves,3,5.3,32,1099,0,0,1,5,0,0.0,Suspended until 13 Dec,s,2.5,0.1,7289,12650,12,0,156.2,129.1,61.0,34.9
647,Guedes,Gonçalo Manuel Ganchinho Guedes,Wolves,3,5.5,0,0,0,0,0,0,0,0.0,Has joined Real Sociedad permanently.,u,0.0,0.0,0,774,0,0,0.0,0.0,0.0,0.0
648,Munetsi,Marshall Munetsi,Wolves,3,5.4,38,872,1,2,0,2,0,75.0,Knock - 75% chance of playing,d,0.8,0.1,18937,17388,9,1,163.6,61.8,196.0,42.1
649,B.Traore,Boubacar Traoré,Wolves,3,5.0,0,0,0,0,0,0,0,0.0,Has joined FC Metz on loan for the rest of the season.,u,0.0,0.0,0,158,0,0,0.0,0.0,0.0,0.0
650,Chirewa,Tawanda Chirewa,Wolves,3,4.3,1,21,0,0,0,0,0,,,a,0.2,0.3,25627,33521,0,0,0.0,0.0,0.0,0.0
651,Edozie,Tom Edozie,Wolves,3,4.3,0,0,0,0,0,0,0,,,a,0.0,0.4,38908,43723,0,0,0.0,0.0,0.0,0.0
652,Gonzalez,Enso González Medina,Wolves,3,4.3,0,0,0,0,0,0,0,,,a,0.0,1.3,125521,167948,0,0,0.0,0.0,0.0,0.0
653,Hodge,Joe Hodge,Wolves,3,4.5,0,0,0,0,0,0,0,0.0,Signed by CD Tondela,u,0.0,0.0,0,5156,0,0,0.0,0.0,0.0,0.0
654,Strand Larsen,Jørgen Strand Larsen,Wolves,4,6.3,27,977,1,0,2,0,0,100.0,,a,2.0,1.1,174848,570273,11,0,76.0,81.1,199.0,35.4
655,Fábio Silva,Fábio Soares Silva,Wolves,4,4.9,0,0,0,0,0,0,0,0.0,has joined Borussia Dortmund permanently.,u,0.0,0.2,7178,53563,0,0,0.0,0.0,0.0,0.0
656,Kalajdžić,Saša Kalajdžić,Wolves,4,4.9,1,14,0,0,0,0,0,0.0,has joined LASK on loan for the rest of the season.,u,0.0,0.1,1691,9728,0,0,1.0,4.3,2.0,0.7
657,Chiwome,Leon Chiwome,Wolves,4,4.4,0,0,0,0,0,0,0,0.0,Knee injury - Unknown return date,i,0.0,0.0,3275,5525,0,0,0.0,0.0,0.0,0.0
658,Fraser,Nathan Fraser,Wolves,4,4.3,0,0,0,0,0,0,0,,,a,0.0,1.8,169156,265342,0,0,0.0,0.0,0.0,0.0
663,J.Arias,Jhon Arias,Wolves,3,5.0,23,727,0,0,1,1,0,,,a,1.0,0.2,13013,70378,9,1,93.4,160.7,113.0,36.6
682,Møller Wolfe,David Møller Wolfe,Wolves,2,4.3,12,402,0,1,0,1,0,,,a,1.0,0.1,3091,6794,5,0,70.8,71.4,23.0,16.6
695,Tchatchoua,Jackson Tchatchoua,Wolves,2,4.5,19,777,0,0,0,0,0,,,a,2.0,0.0,3604,2520,7,0,156.2,147.4,26.0,32.9
709,Krejčí,Ladislav Krejcí,Wolves,2,4.5,18,794,1,1,0,1,0,75.0,Knock - 75% chance of playing,d,0.5,0.0,9938,6655,9,0,226.0,75.5,116.0,41.8
720,Tolu,Tolu Arokodare,Wolves,4,5.5,12,284,0,0,0,1,0,,,a,0.8,0.0,16302,12622,3,0,26.6,31.1,79.0,13.0
749,Mané,Mateus Mané,Wolves,4,4.5,3,42,0,0,0,0,0,,,a,0.8,0.0,2657,757,0,0,5.2,11.1,11.0,2.6
