id,web_name,full_name,team_id,team_name,position,status,status_description,chance_of_playing_next,news,minutes,starts,goals_scored,assists,yellow_cards,red_cards,influence,creativity,threat,ict_index,current_gameweek,recent_minutes_last_5,times_unavailable_last_10,max_consecutive_unavailable,total_minutes_last_10,total_upcoming_fixtures,congestion_level,workload_intensity,is_overworked,availability_score,injury_prone,physical_demand,position_risk,congestion_numeric
442,Maguire,Harry Maguire,14,Man Utd,DEF,a,Available,100.0,,341,4,1,1,0,0,86.8,16.3,40.0,14.3,21,0,10,10,0,17,High,68.2,0,0,1,0,1,2
443,Shaw,Luke Shaw,14,Man Utd,DEF,a,Available,100.0,,1818,21,0,1,3,0,322.4,214.5,33.0,57.0,21,447,0,0,885,17,High,82.63636363636364,1,10,0,3,1,2
444,Yoro,Leny Yoro,14,Man Utd,DEF,a,Available,100.0,,1133,12,0,1,0,0,194.6,61.3,73.0,32.8,21,218,0,0,495,17,High,87.15384615384616,0,10,0,0,1,2
445,Amass,Harry Amass,14,Man Utd,DEF,u,Unavailable,0.0,has joined Sheffield Wednesday on loan for the rest of the season.,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,1,2
446,Fredricson,Tyler Fredricson,14,Man Utd,DEF,a,Available,100.0,,2,0,0,0,0,0,4.0,0.0,0.0,0.4,21,2,9,17,2,17,High,2.0,0,1,1,0,1,2
447,Heaven,Ayden Heaven,14,Man Utd,DEF,a,Available,100.0,,635,8,0,1,1,0,174.6,27.2,26.0,22.8,21,404,2,6,607,17,High,70.55555555555556,1,8,0,1,1,2
448,Malacia,Tyrell Malacia,14,Man Utd,DEF,a,Available,100.0,,2,0,0,0,0,0,3.0,0.0,0.0,0.3,21,2,9,17,2,17,High,2.0,0,1,1,0,1,2
449,B.Fernandes,Bruno Borges Fernandes,14,Man Utd,MID,a,Available,100.0,,1535,18,5,8,2,0,632.0,823.4,335.0,179.3,21,105,3,3,555,17,High,80.78947368421052,0,7,1,2,2,2
450,Cunha,Matheus Santos Carneiro da Cunha,14,Man Utd,MID,a,Available,100.0,,1372,16,4,1,1,0,325.8,305.9,463.0,109.6,21,433,2,2,689,17,High,80.70588235294117,1,8,0,1,2,2
451,Rashford,Marcus Rashford,14,Man Utd,MID,u,Unavailable,0.0,Has joined Barcelona on loan for the rest of the season,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,2,2
452,Amad,Amad Diallo,14,Man Utd,MID,a,Available,100.0,,1203,14,2,4,1,0,287.2,392.2,301.0,98.2,21,0,5,5,450,17,High,80.2,0,5,1,1,2,2
454,Antony,Antony dos Santos,14,Man Utd,MID,u,Unavailable,0.0,has joined Real Betis permanently.,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,2,2
455,Mount,Mason Mount,14,Man Utd,MID,a,Available,100.0,,811,10,3,0,0,0,162.4,198.5,158.0,51.9,21,164,2,2,462,17,High,73.72727272727273,0,8,0,0,2,2
457,Casemiro,Carlos Henrique Casimiro,14,Man Utd,MID,a,Available,100.0,,1304,18,4,3,5,1,394.4,274.0,252.0,92.2,21,313,1,1,687,17,High,68.63157894736842,0,9,0,8,2,2
458,Mainoo,Kobbie Mainoo,14,Man Utd,MID,a,Available,100.0,,228,0,0,0,0,0,48.4,90.1,18.0,15.7,21,16,5,4,90,17,High,228.0,0,5,1,0,2,2
459,Ugarte,Manuel Ugarte Ribeiro,14,Man Utd,MID,a,Available,100.0,,721,7,0,0,1,0,114.2,60.7,32.0,20.5,21,409,4,2,422,17,High,90.125,1,6,1,1,2,2
460,Collyer,Toby Collyer,14,Man Utd,MID,u,Unavailable,0.0,Has joined West Bromwich Albion on loan for the rest of the season.,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,2,2
461,Fitzgerald,Jayce Fitzgerald,14,Man Utd,MID,a,Available,100.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,2,2
462,J.Fletcher,Jack Fletcher,14,Man Utd,MID,a,Available,100.0,,107,0,0,0,0,0,18.6,24.4,5.0,4.8,21,107,7,16,107,17,High,107.0,0,3,1,0,2,2
463,Kone,Sékou Koné,14,Man Utd,MID,a,Available,100.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,2,2
464,Moorhouse,Jack Moorhouse,14,Man Utd,MID,u,Unavailable,0.0,has joined Leyton Orient on loan for the rest of the season.,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,2,2
465,Højlund,Rasmus Højlund,14,Man Utd,FWD,u,Unavailable,0.0,has joined Napoli on loan for the rest of the season.,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,2,2
466,Zirkzee,Joshua Zirkzee,14,Man Utd,FWD,a,Available,100.0,,481,4,2,1,1,0,141.0,129.2,166.0,43.3,21,135,0,2,399,17,High,96.2,0,10,0,1,2,2
467,Obi,Chido Obi,14,Man Utd,FWD,a,Available,100.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,2,2
468,Wheatley,Ethan Wheatley,14,Man Utd,FWD,u,Unavailable,0.0,has joined Northampton Town on loan for the rest of the season.,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,2,2
681,Šeško,Benjamin Sesko,14,Man Utd,FWD,a,Available,100.0,,1038,11,4,2,1,0,227.4,125.2,486.0,83.1,21,401,4,4,422,17,High,86.5,1,6,1,1,2,2
733,Lammens,Senne Lammens,14,Man Utd,GK,a,Available,100.0,,1350,15,0,0,0,0,287.2,0.0,2.0,28.9,21,450,0,3,900,17,High,84.375,1,10,0,0,0,2
755,Lacey,Shea Lacey,14,Man Utd,MID,s,Suspended,0.0,Suspended until 25 Jan,12,0,0,0,0,0,4.0,1.5,11.0,1.5,21,12,8,5,12,17,High,12.0,0,2,1,0,2,2
769,Bendito Mantato,Bendito Mantato,14,Man Utd,MID,a,Available,100.0,,15,0,0,0,0,0,2.2,11.7,0.0,1.4,21,15,4,2,15,17,High,15.0,0,6,1,0,2,2
771,Fletcher,Tyler Fletcher,14,Man Utd,MID,a,Available,100.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,4,4,0,17,High,0.0,0,6,1,0,2,2
788,Kukonki,Godwill Kukonki,14,Man Utd,DEF,a,Available,100.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,2,2,0,17,High,0.0,0,8,0,0,1,2
52,J.Ramsey,Jacob Ramsey,15,Newcastle,MID,a,Available,100.0,,505,4,0,0,2,0,60.6,139.1,64.0,26.4,21,206,3,4,315,17,High,101.0,0,7,1,2,2,2
135,Wissa,Yoane Wissa,15,Newcastle,FWD,a,Available,100.0,,241,2,1,0,1,0,38.8,19.6,95.0,14.8,21,210,3,14,241,17,High,80.33333333333333,0,7,1,1,2,2
469,Pope,Nick Pope,15,Newcastle,GK,a,Available,100.0,,1336,15,0,1,1,0,358.2,0.0,0.0,35.8,21,270,6,6,360,17,High,83.5,0,4,1,1,0,2
471,Gillespie,Mark Gillespie,15,Newcastle,GK,a,Available,100.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,0,2
472,Odysseas,Odysseas Vlachodimos,15,Newcastle,GK,u,Unavailable,0.0,Has joined Sevilla on loan for the rest of the season.,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,0,2
473,Hall,Lewis Hall,15,Newcastle,DEF,a,Available,100.0,,940,10,0,2,1,0,256.4,177.0,86.0,51.9,21,422,0,5,794,17,High,85.45454545454545,1,10,0,1,1,2
474,Schär,Fabian Schär,15,Newcastle,DEF,i,Injured,0.0,Ankle injury - Unknown return date,1089,11,0,0,1,0,291.2,63.6,108.0,46.4,21,435,0,4,665,17,High,90.75,1,10,0,1,1,2
475,Botman,Sven Botman,15,Newcastle,DEF,a,Available,100.0,,700,8,0,1,0,0,197.8,45.4,52.0,29.4,21,45,8,8,58,17,High,77.77777777777777,0,2,1,0,1,2
476,Burn,Dan Burn,15,Newcastle,DEF,i,Injured,0.0,Rib Injury - Expected back 25 Jan,1255,15,0,3,3,1,270.2,72.4,60.0,40.3,21,0,6,5,283,17,High,78.4375,0,4,1,6,1,2
477,Livramento,Tino Livramento,15,Newcastle,DEF,i,Injured,0.0,Hamstring injury - Unknown return date,1048,11,0,1,1,0,190.8,178.1,36.0,40.5,21,72,3,5,522,17,High,87.33333333333333,0,7,1,1,1,2
478,Trippier,Kieran Trippier,15,Newcastle,DEF,a,Available,100.0,,699,8,0,0,1,0,113.0,230.7,4.0,34.6,21,0,10,10,0,17,High,77.66666666666667,0,0,1,1,1,2
479,Krafth,Emil Krafth,15,Newcastle,DEF,i,Injured,0.0,Knee injury - Unknown return date,45,1,0,0,0,0,1.4,1.2,0.0,0.3,21,0,10,11,0,17,High,22.5,0,0,1,0,1,2
480,Lascelles,Jamaal Lascelles,15,Newcastle,DEF,d,Doubtful,25.0,Lack of match fitness - 25% chance of playing,19,0,0,0,0,0,10.2,0.0,7.0,1.7,21,0,10,15,0,17,High,19.0,0,0,1,0,1,2
481,A.Murphy,Alex Murphy,15,Newcastle,DEF,a,Available,100.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,1,2
482,Ashby,Harrison Ashby,15,Newcastle,DEF,a,Available,100.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,1,2
483,Pivas,Miodrag Pivaš,15,Newcastle,DEF,a,Available,100.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,1,2
484,Targett,Matt Targett,15,Newcastle,DEF,u,Unavailable,0.0,has joined Middlesbrough on loan for the rest of the season.,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,1,2
485,Gordon,Anthony Gordon,15,Newcastle,MID,a,Available,100.0,,999,14,2,3,2,1,185.0,248.4,277.0,70.7,21,382,1,3,538,17,High,66.6,0,9,0,5,2,2
486,Elanga,Anthony Elanga,15,Newcastle,MID,a,Available,100.0,,675,7,0,1,0,0,76.6,139.2,105.0,32.1,21,17,4,4,264,17,High,84.375,0,6,1,0,2,2
487,Barnes,Harvey Barnes,15,Newcastle,MID,a,Available,100.0,,942,9,5,0,0,0,268.8,217.1,406.0,89.0,21,228,1,1,478,17,High,94.2,0,9,0,0,2,2
488,Bruno G.,Bruno Guimarães Rodriguez Moura,15,Newcastle,MID,a,Available,100.0,,1749,19,8,5,4,0,585.0,491.6,315.0,139.2,21,450,0,1,854,17,High,87.45,1,10,0,4,2,2
489,J.Murphy,Jacob Murphy,15,Newcastle,MID,d,Doubtful,75.0,Hamstring injury - 75% chance of playing,1005,12,2,1,0,0,209.2,299.6,266.0,77.3,21,253,2,1,439,17,High,77.3076923076923,0,8,0,0,2,2
490,Joelinton,Joelinton Cássio Apolinário de Lira,15,Newcastle,MID,a,Available,100.0,,1227,15,2,0,5,0,231.6,179.9,232.0,64.4,21,292,2,2,578,17,High,76.6875,0,8,0,5,2,2
491,Tonali,Sandro Tonali,15,Newcastle,MID,a,Available,100.0,,1427,18,0,1,2,0,227.4,295.0,109.0,63.3,21,363,0,0,558,17,High,75.10526315789474,0,10,0,2,2,2
492,Antoñito C.,Antoñito Cordero Campillo,15,Newcastle,MID,u,Unavailable,0.0,has joined Cadiz on loan for the rest of the season.,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,2,2
494,Willock,Joe Willock,15,Newcastle,MID,a,Available,100.0,,233,2,0,0,1,0,35.4,49.6,27.0,11.0,21,17,2,5,134,17,High,77.66666666666667,0,8,0,1,2,2
495,Hayden,Isaac Hayden,15,Newcastle,MID,u,Unavailable,0.0,Has departed the club as a free agent.,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,2,2
496,Kuol,Garang Kuol,15,Newcastle,MID,u,Unavailable,0.0,has joined Sparta Prague permanently.,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,2,2
497,L.Miley,Lewis Miley,15,Newcastle,MID,a,Available,100.0,,1020,10,1,3,0,0,251.8,175.8,113.0,54.1,21,450,1,1,747,17,High,92.72727272727273,1,9,0,0,2,2
498,White,Joe White,15,Newcastle,MID,a,Available,100.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,2,2
500,Osula,William Osula,15,Newcastle,FWD,i,Injured,0.0,Ankle injury - Expected back 31 Jan,213,1,1,1,0,0,41.2,14.2,68.0,12.1,21,0,10,11,0,17,High,106.5,0,0,1,0,2,2
501,Neave,Sean Neave,15,Newcastle,FWD,a,Available,100.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,2,2
674,Ramsdale,Aaron Ramsdale,15,Newcastle,GK,a,Available,100.0,,553,6,0,0,0,0,97.4,10.0,0.0,10.8,21,180,4,10,540,17,High,79.0,0,6,1,0,0,2
684,Thiaw,Malick Thiaw,15,Newcastle,DEF,a,Available,100.0,,1487,17,3,0,3,0,475.2,42.6,196.0,71.2,21,405,0,2,855,17,High,82.61111111111111,1,10,0,3,1,2
689,Seung soo,Seung-Soo Park,15,Newcastle,MID,a,Available,100.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,2,2
714,Woltemade,Nick Woltemade,15,Newcastle,FWD,a,Available,100.0,,1258,16,7,3,0,0,341.6,162.2,362.0,86.1,21,235,0,0,645,17,High,74.0,0,10,0,0,2,2
753,Ruddy,John Ruddy,15,Newcastle,GK,a,Available,100.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,10,0,17,High,0.0,0,0,1,0,0,2
765,Shahar,Leo Shahar,15,Newcastle,DEF,a,Available,100.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,5,5,0,17,High,0.0,0,5,1,0,1,2
772,Alabi,Sam Alabi,15,Newcastle,MID,a,Available,100.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,4,4,0,17,High,0.0,0,6,1,0,2,2
12,Zinchenko,Oleksandr Zinchenko,16,Nott'm Forest,DEF,n,Not in squad,0.0,Ineligible to face his parent club on 17/1. - Expected back 25 Jan,352,4,0,0,0,0,80.8,83.4,22.0,18.6,21,99,8,8,99,17,High,70.4,0,2,1,0,1,2
426,McAtee,James McAtee,16,Nott'm Forest,MID,a,Available,100.0,,169,1,0,0,1,0,16.2,44.9,8.0,7.0,21,38,7,6,43,17,High,84.5,0,3,1,1,2,2
502,Sels,Matz Sels,16,Nott'm Forest,GK,a,Available,100.0,,1452,16,0,0,1,0,379.8,10.0,0.0,39.0,21,102,4,4,462,17,High,85.41176470588235,0,6,1,1,0,2
503,C.Miguel,Carlos Miguel dos Santos Pereira,16,Nott'm Forest,GK,u,Unavailable,0.0,Has joined Palmeiras permanently.,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,0,2
504,Turner,Matt Turner,16,Nott'm Forest,GK,u,Unavailable,0.0,Has joined Lyon permanently.,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,0,2
505,Milenković,Nikola Milenković,16,Nott'm Forest,DEF,a,Available,100.0,,1890,21,0,0,4,0,387.8,35.7,88.0,51.4,21,450,0,0,900,17,High,85.9090909090909,1,10,0,4,1,2
506,Murillo,Murillo Costa dos Santos,16,Nott'm Forest,DEF,a,Available,100.0,,1279,15,1,0,3,0,359.8,63.2,67.0,49.1,21,450,3,3,630,17,High,79.9375,1,7,1,3,1,2
507,Aina,Ola Aina,16,Nott'm Forest,DEF,a,Available,100.0,,428,5,0,0,1,0,86.6,60.9,38.0,18.6,21,158,8,16,158,17,High,71.33333333333333,0,2,1,1,1,2
508,N.Williams,Neco Williams,16,Nott'm Forest,DEF,a,Available,100.0,,1890,21,1,1,4,0,476.8,329.5,210.0,101.8,21,450,0,0,900,17,High,85.9090909090909,1,10,0,4,1,2
509,David Carmo,David Mota Veiga Teixeira do Carmo,16,Nott'm Forest,DEF,u,Unavailable,0.0,has joined Real Oviedo on loan for the rest of the season.,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,1,2
510,Jair Cunha,Jair Paula da Cunha Filho,16,Nott'm Forest,DEF,a,Available,100.0,,90,1,0,0,0,0,26.0,0.4,0.0,2.6,21,0,10,14,0,17,High,45.0,0,0,1,0,1,2
511,Morato,Felipe Rodrigues da Silva,16,Nott'm Forest,DEF,a,Available,100.0,,709,8,0,0,4,0,165.2,9.1,5.0,17.9,21,1,6,5,271,17,High,78.77777777777777,0,4,1,4,1,2
512,O.Richards,Omar Richards,16,Nott'm Forest,DEF,u,Unavailable,0.0,has joined Rio Ave on loan for the rest of the season.,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,1,2
513,Abbott,Zach Abbott,16,Nott'm Forest,DEF,a,Available,100.0,,45,0,0,0,0,0,15.6,0.6,0.0,1.6,21,0,9,14,45,17,High,45.0,0,1,1,0,1,2
514,Boly,Willy Boly,16,Nott'm Forest,DEF,a,Available,100.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,1,2
515,Gibbs-White,Morgan Gibbs-White,16,Nott'm Forest,MID,a,Available,100.0,,1782,20,5,1,0,0,328.8,384.5,408.0,111.9,21,432,0,0,876,17,High,84.85714285714286,1,10,0,0,2,2
516,Hudson-Odoi,Callum Hudson-Odoi,16,Nott'm Forest,MID,a,Available,100.0,,1118,11,3,1,0,0,223.4,333.0,198.0,75.3,21,344,1,1,551,17,High,93.16666666666667,0,9,0,0,2,2
517,Anderson,Elliot Anderson,16,Nott'm Forest,MID,a,Available,100.0,,1890,21,1,3,4,0,465.4,543.7,146.0,115.9,21,450,0,0,900,17,High,85.9090909090909,1,10,0,4,2,2
518,Jota,João Pedro Ferreira da Silva,16,Nott'm Forest,MID,u,Unavailable,0.0,has joined Besiktas on loan for the rest of the season.,11,0,0,0,0,0,5.0,0.5,4.0,1.0,21,0,10,20,0,17,High,11.0,0,0,1,0,2,2
519,Dominguez,Nicolás Domínguez,16,Nott'm Forest,MID,a,Available,100.0,,564,8,1,0,2,0,121.4,131.4,64.0,31.8,21,320,1,5,454,17,High,62.666666666666664,0,9,0,2,2,2
520,O'Brien,Lewis O'Brien,16,Nott'm Forest,MID,u,Unavailable,0.0,Has joined Wrexham permanently.,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,2,2
521,Sangaré,Ibrahim Sangaré,16,Nott'm Forest,MID,a,Available,100.0,,864,11,2,2,2,0,233.0,78.6,77.0,38.9,21,0,5,5,364,17,High,72.0,0,5,1,2,2,2
522,Yates,Ryan Yates,16,Nott'm Forest,MID,d,Doubtful,25.0,Hamstring injury - 25% chance of playing,299,1,0,1,1,0,64.2,27.0,25.0,11.5,21,0,6,6,59,17,High,149.5,0,4,1,1,2,2
523,Da Silva Moreira,Eric da Silva Moreira,16,Nott'm Forest,MID,u,Unavailable,0.0,has joined Rio Ave on loan for the rest of the season.,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,2,2
524,Stamenic,Marko Stamenić,16,Nott'm Forest,MID,u,Unavailable,0.0,Has joined Swansea City permanently.,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,2,2
525,Wood,Chris Wood,16,Nott'm Forest,FWD,i,Injured,0.0,Knee injury - Unknown return date,538,7,2,0,0,0,77.6,49.6,179.0,29.8,21,0,10,13,0,17,High,67.25,0,0,1,0,2,2
526,Igor Jesus,Igor Jesus Maciel da Cruz,16,Nott'm Forest,FWD,a,Available,100.0,,1143,13,1,2,0,0,116.6,109.0,344.0,54.6,21,394,0,1,817,17,High,81.64285714285714,0,10,0,0,2,2
527,Awoniyi,Taiwo Awoniyi,16,Nott'm Forest,FWD,a,Available,100.0,,182,1,0,0,0,0,17.0,40.5,68.0,12.6,21,49,7,7,49,17,High,91.0,0,3,1,0,2,2
669,Ndoye,Dan Ndoye,16,Nott'm Forest,MID,a,Available,100.0,,997,14,1,2,1,0,143.4,152.7,134.0,43.1,21,0,5,5,242,17,High,66.46666666666667,0,5,1,1,2,2
675,Gunn,Angus Gunn,16,Nott'm Forest,GK,a,Available,100.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,0,2
693,Hutchinson,Omari Hutchinson,16,Nott'm Forest,MID,a,Available,100.0,,877,8,1,4,0,0,183.4,286.9,216.0,68.3,21,405,0,2,749,17,High,97.44444444444444,1,10,0,0,2,2
696,Kalimuendo,Arnaud Kalimuendo,16,Nott'm Forest,FWD,u,Unavailable,0.0,has joined Eintracht Frankfurt on loan for the rest of the season.,89,0,0,0,0,0,6.8,17.7,39.0,6.3,21,8,7,3,23,17,High,89.0,0,3,1,0,2,2
699,Douglas Luiz,Douglas Luiz Soares de Paulo,16,Nott'm Forest,MID,a,Available,100.0,,314,5,0,1,2,0,46.6,77.4,25.0,14.9,21,124,6,5,129,17,High,52.333333333333336,0,4,1,2,2,2
715,John,John Victor Maciel Furtado,16,Nott'm Forest,GK,d,Doubtful,50.0,Knee injury - 50% chance of playing,437,5,0,0,1,0,56.4,0.0,0.0,5.7,21,347,5,12,437,17,High,72.83333333333333,0,5,1,1,0,2
716,Savona,Nicolò Savona,16,Nott'm Forest,DEF,a,Available,100.0,,1025,11,2,0,2,0,216.6,123.2,94.0,43.5,21,191,2,2,596,17,High,85.41666666666667,0,8,0,2,1,2
729,Cuiabano,Luis Eduardo Soares da Silva,16,Nott'm Forest,DEF,u,Unavailable,0.0,has joined Botafogo on loan for the rest of the season.,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,18,0,17,High,0.0,0,0,1,0,1,2
734,Bakwa,Dilane Bakwa,16,Nott'm Forest,MID,a,Available,100.0,,302,3,0,1,1,0,49.8,108.8,71.0,23.0,21,130,6,10,130,17,High,75.5,0,4,1,1,2,2
528,Patterson,Anthony Patterson,17,Sunderland,GK,a,Available,100.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,0,2
529,Moore,Simon Moore,17,Sunderland,GK,a,Available,100.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,0,2
530,Nna Noukeu,Blondy Nna Noukeu,17,Sunderland,GK,a,Available,100.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,0,2
531,Ballard,Daniel Ballard,17,Sunderland,DEF,a,Available,100.0,,1221,13,2,1,2,0,400.4,72.5,251.0,72.4,21,192,2,2,642,17,High,87.21428571428571,0,8,0,2,1,2
532,Hume,Trai Hume,17,Sunderland,DEF,a,Available,100.0,,1741,19,0,1,5,0,298.2,224.7,102.0,62.6,21,450,0,0,763,17,High,87.05,1,10,0,5,1,2
533,Alese,Aji Alese,17,Sunderland,DEF,i,Injured,0.0,Shoulder injury - Unknown return date,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,1,2
534,Anderson,Joe Anderson,17,Sunderland,DEF,a,Available,100.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,1,2
535,Cirkin,Dennis Cirkin,17,Sunderland,DEF,a,Available,100.0,,249,3,0,0,1,0,50.0,7.5,2.0,5.9,21,249,6,17,249,17,High,62.25,0,4,1,1,1,2
536,Hjelde,Leo Fuhr Hjelde,17,Sunderland,DEF,a,Available,100.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,1,2
537,Huggins,Niall Huggins,17,Sunderland,DEF,u,Unavailable,0.0,has joined Wycombe Wanderers on loan for the rest of the season.,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,1,2
538,Johnson,Zak Johnson,17,Sunderland,DEF,a,Available,100.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,1,2
539,O'Nien,Luke O'Nien,17,Sunderland,DEF,a,Available,100.0,,11,0,0,0,0,1,5.0,0.5,0.0,0.5,21,7,7,13,11,17,High,11.0,0,3,1,3,1,2
540,Pembele,Timothée Pembélé,17,Sunderland,DEF,u,Unavailable,0.0,has joined Le Havre AC on loan for the rest of the season.,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,1,2
541,Reinildo,Reinildo Mandava,17,Sunderland,DEF,a,Available,100.0,,1022,12,0,1,4,1,186.4,33.9,25.0,24.7,21,0,6,5,360,17,High,78.61538461538461,0,4,1,7,1,2
542,Seelt,Jenson Seelt,17,Sunderland,DEF,u,Unavailable,0.0,has joined Wolfsburg on loan for the rest of the season.,133,1,0,0,0,0,33.6,2.4,0.0,3.6,21,0,10,19,0,17,High,66.5,0,0,1,0,1,2
543,Adingra,Simon Adingra,17,Sunderland,MID,a,Available,100.0,,649,9,1,1,2,0,81.4,116.8,75.0,27.0,21,333,3,3,352,17,High,64.9,0,7,1,2,2,2
544,Diarra,Habib Diarra,17,Sunderland,MID,i,Injured,0.0,International Duty - Unknown return date,371,4,0,1,1,0,16.0,31.5,45.0,8.6,21,26,9,12,26,17,High,74.2,0,1,1,1,2,2
545,Roberts,Patrick Roberts,17,Sunderland,MID,u,Unavailable,0.0,has joined Birmingham City on loan for the rest of the season.,27,0,0,0,0,0,1.8,7.3,5.0,1.4,21,0,10,19,0,17,High,27.0,0,0,1,0,2,2
546,Aleksić,Milan Aleksić,17,Sunderland,MID,u,Unavailable,0.0,has joined Cracovia on loan for the rest of the season.,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,2,2
547,E.Le Fée,Enzo Le Fée,17,Sunderland,MID,a,Available,100.0,,1575,18,2,4,5,0,348.4,446.9,138.0,93.4,21,450,0,1,883,17,High,82.89473684210526,1,10,0,5,2,2
548,Mundle,Romaine Mundle,17,Sunderland,MID,a,Available,100.0,,170,0,0,0,1,0,20.0,19.9,46.0,8.3,21,119,2,12,170,17,High,170.0,0,8,0,1,2,2
549,Neil,Dan Neil,17,Sunderland,MID,a,Available,100.0,,13,0,0,0,0,0,3.0,1.4,0.0,0.4,21,11,9,12,11,17,High,13.0,0,1,1,0,2,2
550,Poveda,Ian Poveda-Ocampo,17,Sunderland,MID,a,Available,100.0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,21,0,10,21,0,17,High,0.0,0,0,1,0,2,2
551,Rigg,Chris Rigg,17,Sunderland,MID,a,Available,100.0,,375,6,0,0,0,0,20.2,48.4,21.0,8.9,21,189,6,7,189,17,High,53.57142857142857,0,4,1,0,2,2
